Municipio,Ano,Area
Ninheira,2024,1903
Nova_Belem,2012,3500
Nova_Belem,2013,3500
Nova_Belem,2014,3000
Nova_Belem,2015,5000
Nova_Belem,2016,2700
Nova_Belem,2017,1002
Nova_Belem,2018,1300
Nova_Belem,2019,1250
Nova_Belem,2020,5000
Nova_Belem,2021,5000
Nova_Belem,2022,5000
Nova_Belem,2023,5000
Nova_Belem,2024,4500
Nova_Era,2012,40
Nova_Era,2013,40
Nova_Era,2014,50
Nova_Era,2015,50
Nova_Era,2016,50
Nova_Era,2017,3
Nova_Era,2018,4
Nova_Era,2019,18
Nova_Era,2020,23
Nova_Era,2021,20
Nova_Era,2022,18
Nova_Era,2023,11
Nova_Era,2024,12
Nova_Ponte,2012,348
Nova_Ponte,2013,298
Nova_Ponte,2014,365
Nova_Ponte,2015,335
Nova_Ponte,2016,335
Nova_Ponte,2017,256
Nova_Ponte,2018,365
Nova_Ponte,2019,365
Nova_Ponte,2020,355
Nova_Ponte,2021,425
Nova_Ponte,2022,560
Nova_Ponte,2023,560
Nova_Ponte,2024,610
Nova_Resende,2012,9655
Nova_Resende,2013,9727
Nova_Resende,2014,10640
Nova_Resende,2015,10960
Nova_Resende,2016,10000
Nova_Resende,2017,13400
Nova_Resende,2018,13750
Nova_Resende,2019,12330
Nova_Resende,2020,10707
Nova_Resende,2021,12742
Nova_Resende,2022,12180
Nova_Resende,2023,13700
Nova_Resende,2024,14500
Novo_Cruzeiro,2012,4050
Novo_Cruzeiro,2013,3950
Novo_Cruzeiro,2014,3950
Novo_Cruzeiro,2015,4000
Novo_Cruzeiro,2016,4050
Novo_Cruzeiro,2017,595
Novo_Cruzeiro,2018,810
Novo_Cruzeiro,2019,806
Novo_Cruzeiro,2020,806
Novo_Cruzeiro,2021,826
Novo_Cruzeiro,2022,830
Novo_Cruzeiro,2023,829
Novo_Cruzeiro,2024,814
Novorizonte,2012,27
Novorizonte,2013,27
Novorizonte,2014,35
Novorizonte,2015,45
Novorizonte,2016,45
Novorizonte,2017,21
Novorizonte,2018,32
Novorizonte,2019,15
Novorizonte,2020,17
Novorizonte,2021,13
Novorizonte,2022,13
Novorizonte,2023,15
Novorizonte,2024,27
Olimpio_Noronha,2012,1200
Olimpio_Noronha,2013,1200
Olimpio_Noronha,2014,1100
Olimpio_Noronha,2015,1300
Olimpio_Noronha,2016,1400
Olimpio_Noronha,2017,600
Olimpio_Noronha,2018,650
Olimpio_Noronha,2019,750
Olimpio_Noronha,2020,772
Olimpio_Noronha,2021,754
Olimpio_Noronha,2022,720
Olimpio_Noronha,2023,715
Olimpio_Noronha,2024,720
Oliveira,2012,5000
Oliveira,2013,5500
Oliveira,2014,5500
Oliveira,2015,5500
Oliveira,2016,5550
Oliveira,2017,5800
Oliveira,2018,5000
Oliveira,2019,5200
Oliveira,2020,6320
Oliveira,2021,6335
Oliveira,2022,6735
Oliveira,2023,7035
Oliveira,2024,7035
Orizania,2012,2600
Orizania,2013,2800
Orizania,2014,2700
Orizania,2015,3090
Orizania,2016,3580
Orizania,2017,4280
Orizania,2018,4580
Orizania,2019,4580
Orizania,2020,4080
Orizania,2021,3900
Orizania,2022,4150
Orizania,2023,4150
Orizania,2024,4150
Ouro_Fino,2012,5240
Ouro_Fino,2013,5340
Ouro_Fino,2014,4610
Ouro_Fino,2015,4500
Ouro_Fino,2016,6010
Ouro_Fino,2017,5315
Ouro_Fino,2018,5780
Ouro_Fino,2019,4644
Ouro_Fino,2020,5004
Ouro_Fino,2021,3250
Ouro_Fino,2022,4000
Ouro_Fino,2023,4900
Ouro_Fino,2024,5820
Ouro_Verde_de_Minas,2012,100
Ouro_Verde_de_Minas,2013,100
Ouro_Verde_de_Minas,2014,80
Ouro_Verde_de_Minas,2015,100
Ouro_Verde_de_Minas,2016,100
Ouro_Verde_de_Minas,2017,57
Ouro_Verde_de_Minas,2018,95
Ouro_Verde_de_Minas,2019,40
Ouro_Verde_de_Minas,2020,40
Ouro_Verde_de_Minas,2021,35
Ouro_Verde_de_Minas,2022,27
Ouro_Verde_de_Minas,2023,20
Ouro_Verde_de_Minas,2024,20
Padre_Paraiso,2012,300
Padre_Paraiso,2013,240
Padre_Paraiso,2014,240
Padre_Paraiso,2015,248
Padre_Paraiso,2016,248
Padre_Paraiso,2017,105
Padre_Paraiso,2018,104
Padre_Paraiso,2019,245
Padre_Paraiso,2020,205
Padre_Paraiso,2021,165
Padre_Paraiso,2022,170
Padre_Paraiso,2023,165
Padre_Paraiso,2024,165
Paracatu,2012,1222
Paracatu,2013,1222
Paracatu,2014,1392
Paracatu,2015,1400
Paracatu,2016,1235
Paracatu,2017,1496
Paracatu,2018,1500
Paracatu,2019,1500
Paracatu,2020,1900
Paracatu,2021,1500
Paracatu,2022,1550
Paracatu,2023,1545
Paracatu,2024,1545
Paraguacu,2012,8275
Paraguacu,2013,8400
Paraguacu,2014,7910
Paraguacu,2015,6730
Paraguacu,2016,8000
Paraguacu,2017,5500
Paraguacu,2018,7980
Paraguacu,2019,6895
Paraguacu,2020,9050
Paraguacu,2021,5700
Paraguacu,2022,8850
Paraguacu,2023,9950
Paraguacu,2024,9950
Paraisopolis,2012,185
Paraisopolis,2013,185
Paraisopolis,2014,180
Paraisopolis,2015,205
Paraisopolis,2016,205
Paraisopolis,2017,70
Paraisopolis,2018,90
Paraisopolis,2019,90
Paraisopolis,2020,120
Paraisopolis,2021,90
Paraisopolis,2022,90
Paraisopolis,2023,85
Paraisopolis,2024,75
Passa_Tempo,2012,240
Passa_Tempo,2013,240
Passa_Tempo,2014,230
Passa_Tempo,2015,285
Passa_Tempo,2016,250
Passa_Tempo,2017,70
Passa_Tempo,2018,100
Passa_Tempo,2019,100
Passa_Tempo,2020,45
Passa_Tempo,2021,43
Passa_Tempo,2022,65
Passa_Tempo,2023,80
Passa_Tempo,2024,80
Passos,2012,2456
Passos,2013,2456
Passos,2014,2656
Passos,2015,2656
Passos,2016,2800
Passos,2017,2360
Passos,2018,2800
Passos,2019,2800
Passos,2020,2800
Passos,2021,3100
Passos,2022,2610
Passos,2023,3020
Passos,2024,3370
Patis,2012,70
Patis,2013,70
Patis,2014,70
Patis,2015,70
Patis,2016,72
Patis,2017,35
Patis,2018,20
Patis,2019,20
Patis,2020,20
Patis,2021,45
Patis,2022,45
Patis,2023,20
Patis,2024,20
Patos_de_Minas,2012,6308
Patos_de_Minas,2013,6308
Patos_de_Minas,2014,6308
Patos_de_Minas,2015,5200
Patos_de_Minas,2016,6200
Patos_de_Minas,2017,6070
Patos_de_Minas,2018,6200
Patos_de_Minas,2019,6200
Patos_de_Minas,2020,8980
Patos_de_Minas,2021,9125
Patos_de_Minas,2022,8825
Patos_de_Minas,2023,9175
Patos_de_Minas,2024,9175
Patrocinio,2012,30852
Patrocinio,2013,31182
Patrocinio,2014,35182
Patrocinio,2015,32882
Patrocinio,2016,34730
Patrocinio,2017,38700
Patrocinio,2018,37400
Patrocinio,2019,40900
Patrocinio,2020,43595
Patrocinio,2021,42092
Patrocinio,2022,36931
Patrocinio,2023,43130
Patrocinio,2024,42830
Paula_Candido,2012,1500
Paula_Candido,2013,1500
Paula_Candido,2014,1400
Paula_Candido,2015,1300
Paula_Candido,2016,1400
Paula_Candido,2017,1125
Paula_Candido,2018,1300
Paula_Candido,2019,1300
Paula_Candido,2020,1400
Paula_Candido,2021,1330
Paula_Candido,2022,1360
Paula_Candido,2023,1370
Paula_Candido,2024,1370
Pecanha,2012,80
Pecanha,2013,80
Pecanha,2014,70
Pecanha,2015,85
Pecanha,2016,85
Pecanha,2017,95
Pecanha,2018,125
Pecanha,2019,125
Pecanha,2020,104
Pecanha,2021,104
Pecanha,2022,146
Pecanha,2023,158
Pecanha,2024,166
Pedra_Azul,2012,220
Pedra_Azul,2013,220
Pedra_Azul,2014,200
Pedra_Azul,2015,220
Pedra_Azul,2016,220
Pedra_Azul,2017,20
Pedra_Azul,2018,30
Pedra_Azul,2019,30
Pedra_Azul,2020,30
Pedra_Azul,2021,20
Pedra_Azul,2022,15
Pedra_Azul,2023,12
Pedra_Azul,2024,10
Pedra_Bonita,2012,4100
Pedra_Bonita,2013,4100
Pedra_Bonita,2014,4300
Pedra_Bonita,2015,4100
Pedra_Bonita,2016,4100
Pedra_Bonita,2017,4450
Pedra_Bonita,2018,4900
Pedra_Bonita,2019,4400
Pedra_Bonita,2020,4050
Pedra_Bonita,2021,3750
Pedra_Bonita,2022,3750
Pedra_Bonita,2023,3750
Pedra_Bonita,2024,3750
Pedra_do_Anta,2012,350
Pedra_do_Anta,2013,350
Pedra_do_Anta,2014,320
Pedra_do_Anta,2015,300
Pedra_do_Anta,2016,330
Pedra_do_Anta,2017,200
Pedra_do_Anta,2018,280
Pedra_do_Anta,2019,220
Pedra_do_Anta,2020,220
Pedra_do_Anta,2021,230
Pedra_do_Anta,2022,235
Pedra_do_Anta,2023,240
Pedra_do_Anta,2024,240
Pedra_Dourada,2012,1250
Pedra_Dourada,2013,1400
Pedra_Dourada,2014,1300
Pedra_Dourada,2015,1400
Pedra_Dourada,2016,1300
Pedra_Dourada,2017,1300
Pedra_Dourada,2018,800
Pedra_Dourada,2019,750
Pedra_Dourada,2020,800
Pedra_Dourada,2021,900
Pedra_Dourada,2022,1200
Pedra_Dourada,2023,1300
Pedra_Dourada,2024,1300
Pedralva,2012,3215
Pedralva,2013,3365
Pedralva,2014,3500
Pedralva,2015,3300
Pedralva,2016,3500
Pedralva,2017,1710
Pedralva,2018,2100
Pedralva,2019,2600
Pedralva,2020,2600
Pedralva,2021,2576
Pedralva,2022,2190
Pedralva,2023,2528
Pedralva,2024,2530
Pedrinopolis,2012,362
Pedrinopolis,2013,362
Pedrinopolis,2014,372
Pedrinopolis,2015,350
Pedrinopolis,2016,350
Pedrinopolis,2017,93
Pedrinopolis,2018,160
Pedrinopolis,2019,170
Pedrinopolis,2020,265
Pedrinopolis,2021,385
Pedrinopolis,2022,390
Pedrinopolis,2023,410
Pedrinopolis,2024,430
Perdizes,2012,8150
Perdizes,2013,8300
Perdizes,2014,8460
Perdizes,2015,8600
Perdizes,2016,9330
Perdizes,2017,6290
Perdizes,2018,6600
Perdizes,2019,7260
Perdizes,2020,7690
Perdizes,2021,7030
Perdizes,2022,5500
Perdizes,2023,4960
Perdizes,2024,5595
Perdoes,2012,3540
Perdoes,2013,3540
Perdoes,2014,3440
Perdoes,2015,3340
Perdoes,2016,3700
Perdoes,2017,2030
Perdoes,2018,3050
Perdoes,2019,2980
Perdoes,2020,3400
Perdoes,2021,2340
Perdoes,2022,2840
Perdoes,2023,3340
Perdoes,2024,3340
Piedade_de_Caratinga,2012,2090
Piedade_de_Caratinga,2013,2090
Piedade_de_Caratinga,2014,2000
Piedade_de_Caratinga,2015,2040
Piedade_de_Caratinga,2016,1840
Piedade_de_Caratinga,2017,1870
Piedade_de_Caratinga,2018,1900
Piedade_de_Caratinga,2019,1900
Piedade_de_Caratinga,2020,2520
Piedade_de_Caratinga,2021,2640
Piedade_de_Caratinga,2022,3400
Piedade_de_Caratinga,2023,3500
Piedade_de_Caratinga,2024,3500
Pimenta,2012,1475
Pimenta,2013,1527
Pimenta,2014,1498
Pimenta,2015,1400
Pimenta,2016,1400
Pimenta,2017,770
Pimenta,2018,1900
Pimenta,2019,2080
Pimenta,2020,2080
Pimenta,2021,2150
Pimenta,2022,2150
Pimenta,2023,2150
Pimenta,2024,2142
Piracema,2012,370
Piracema,2013,370
Piracema,2014,350
Piracema,2015,370
Piracema,2016,370
Piracema,2017,6
Piracema,2018,6
Piracema,2019,6
Piracema,2020,6
Piracema,2021,5
Piracema,2022,5
Piracema,2023,5
Piracema,2024,5
Piranga,2012,210
Piranga,2013,210
Piranga,2014,200
Piranga,2015,225
Piranga,2016,175
Piranga,2017,350
Piranga,2018,370
Piranga,2019,200
Piranga,2020,200
Piranga,2021,150
Piranga,2022,150
Piranga,2023,150
Piranga,2024,160
Pirangucu,2012,40
Pirangucu,2013,40
Pirangucu,2014,40
Pirangucu,2015,40
Pirangucu,2016,40
Pirangucu,2017,5
Pirangucu,2018,6
Pirangucu,2019,6
Pirangucu,2020,6
Pirangucu,2021,6
Pirangucu,2022,6
Pirangucu,2023,6
Pirangucu,2024,6
Piranguinho,2012,750
Piranguinho,2013,750
Piranguinho,2014,752
Piranguinho,2015,710
Piranguinho,2016,710
Piranguinho,2017,390
Piranguinho,2018,550
Piranguinho,2019,550
Piranguinho,2020,550
Piranguinho,2021,473
Piranguinho,2022,473
Piranguinho,2023,473
Piranguinho,2024,473
Pirapora,2012,522
Pirapora,2013,522
Pirapora,2014,480
Pirapora,2015,600
Pirapora,2016,600
Pirapora,2017,850
Pirapora,2018,900
Pirapora,2019,900
Pirapora,2020,890
Pirapora,2021,890
Pirapora,2022,890
Pirapora,2023,890
Pirapora,2024,890
Piumhi,2012,10451
Piumhi,2013,10765
Piumhi,2014,9826
Piumhi,2015,10350
Piumhi,2016,11780
Piumhi,2017,10650
Piumhi,2018,13030
Piumhi,2019,11304
Piumhi,2020,12096
Piumhi,2021,10550
Piumhi,2022,11380
Piumhi,2023,10910
Piumhi,2024,12620
Poco_Fundo,2012,6458
Poco_Fundo,2013,6458
Poco_Fundo,2014,6618
Poco_Fundo,2015,6155
Poco_Fundo,2016,6267
Poco_Fundo,2017,7100
Poco_Fundo,2018,8000
Poco_Fundo,2019,7813
Poco_Fundo,2020,7801
Poco_Fundo,2021,9316
Poco_Fundo,2022,9490
Poco_Fundo,2023,9204
Poco_Fundo,2024,9845
Pocos_de_Caldas,2012,4000
Pocos_de_Caldas,2013,4000
Pocos_de_Caldas,2014,4000
Pocos_de_Caldas,2015,4000
Pocos_de_Caldas,2016,4000
Pocos_de_Caldas,2017,2650
Pocos_de_Caldas,2018,3000
Pocos_de_Caldas,2019,3000
Pocos_de_Caldas,2020,3500
Pocos_de_Caldas,2021,3500
Pocos_de_Caldas,2022,3020
Pocos_de_Caldas,2023,3050
Pocos_de_Caldas,2024,3700
Pocrane,2012,24
Pocrane,2013,200
Pocrane,2014,152
Pocrane,2015,120
Pocrane,2016,127
Pocrane,2017,125
Pocrane,2018,154
Pocrane,2019,155
Pocrane,2020,155
Pocrane,2021,127
Pocrane,2022,127
Pocrane,2023,127
Pocrane,2024,128
Ponte_Nova,2012,1500
Ponte_Nova,2013,1500
Ponte_Nova,2014,1300
Ponte_Nova,2015,1200
Ponte_Nova,2016,1000
Ponte_Nova,2017,6
Ponte_Nova,2018,6
Ponte_Nova,2019,6
Ponte_Nova,2020,6
Ponte_Nova,2021,5
Ponte_Nova,2022,4
Ponte_Nova,2023,3
Ponte_Nova,2024,2
Ponto_dos_Volantes,2012,160
Ponto_dos_Volantes,2013,120
Ponto_dos_Volantes,2014,120
Ponto_dos_Volantes,2015,100
Ponto_dos_Volantes,2016,60
Ponto_dos_Volantes,2017,73
Ponto_dos_Volantes,2018,105
Ponto_dos_Volantes,2019,105
Ponto_dos_Volantes,2020,95
Ponto_dos_Volantes,2021,80
Ponto_dos_Volantes,2022,70
Ponto_dos_Volantes,2023,60
Ponto_dos_Volantes,2024,60
Porto_Firme,2012,930
Porto_Firme,2013,930
Porto_Firme,2014,900
Porto_Firme,2015,800
Porto_Firme,2016,700
Porto_Firme,2017,500
Porto_Firme,2018,600
Porto_Firme,2019,510
Porto_Firme,2020,500
Porto_Firme,2021,510
Porto_Firme,2022,525
Porto_Firme,2023,523
Porto_Firme,2024,475
Pote,2012,60
Pote,2013,60
Pote,2014,50
Pote,2015,60
Pote,2016,40
Pote,2017,72
Pote,2018,80
Pote,2019,80
Pote,2020,70
Pote,2021,50
Pote,2022,30
Pote,2023,24
Pote,2024,24
Pouso_Alegre,2012,120
Pouso_Alegre,2013,120
Pouso_Alegre,2014,90
Pouso_Alegre,2015,90
Pouso_Alegre,2016,85
Pouso_Alegre,2017,64
Pouso_Alegre,2018,85
Pouso_Alegre,2019,80
Pouso_Alegre,2020,80
Pouso_Alegre,2021,50
Pouso_Alegre,2022,30
Pouso_Alegre,2023,30
Pouso_Alegre,2024,33
Pouso_Alto,2012,110
Pouso_Alto,2013,110
Pouso_Alto,2014,100
Pouso_Alto,2015,110
Pouso_Alto,2016,110
Pouso_Alto,2017,110
Pouso_Alto,2018,100
Pouso_Alto,2019,100
Pouso_Alto,2020,100
Pouso_Alto,2021,105
Pouso_Alto,2022,100
Pouso_Alto,2023,100
Pouso_Alto,2024,100
Pratapolis,2012,176
Pratapolis,2013,176
Pratapolis,2014,176
Pratapolis,2015,176
Pratapolis,2016,176
Pratapolis,2017,240
Pratapolis,2018,260
Pratapolis,2019,260
Pratapolis,2020,174
Pratapolis,2021,176
Pratapolis,2022,170
Pratapolis,2023,176
Pratapolis,2024,176
Pratinha,2012,1990
Pratinha,2013,1990
Pratinha,2014,1900
Pratinha,2015,1800
Pratinha,2016,1800
Pratinha,2017,1900
Pratinha,2018,1950
Pratinha,2019,2150
Pratinha,2020,2500
Pratinha,2021,3240
Pratinha,2022,3580
Pratinha,2023,4000
Pratinha,2024,4200
Presidente_Bernardes,2012,300
Presidente_Bernardes,2013,300
Presidente_Bernardes,2014,300
Presidente_Bernardes,2015,250
Presidente_Bernardes,2016,300
Presidente_Bernardes,2017,120
Presidente_Bernardes,2018,140
Presidente_Bernardes,2019,140
Presidente_Bernardes,2020,160
Presidente_Bernardes,2021,200
Presidente_Bernardes,2022,345
Presidente_Bernardes,2023,340
Presidente_Bernardes,2024,345
Presidente_Kubitschek,2012,50
Presidente_Kubitschek,2013,50
Presidente_Kubitschek,2014,50
Presidente_Kubitschek,2015,60
Presidente_Kubitschek,2016,60
Presidente_Kubitschek,2017,15
Presidente_Kubitschek,2018,16
Presidente_Kubitschek,2019,19
Presidente_Kubitschek,2020,19
Presidente_Kubitschek,2021,19
Presidente_Kubitschek,2022,29
Presidente_Kubitschek,2023,19
Presidente_Kubitschek,2024,19
Presidente_Olegario,2012,3455
Presidente_Olegario,2013,3755
Presidente_Olegario,2014,3800
Presidente_Olegario,2015,3700
Presidente_Olegario,2016,4100
Presidente_Olegario,2017,3960
Presidente_Olegario,2018,4100
Presidente_Olegario,2019,5020
Presidente_Olegario,2020,5060
Presidente_Olegario,2021,5220
Presidente_Olegario,2022,4980
Presidente_Olegario,2023,5360
Presidente_Olegario,2024,5410
Alto_Jequitiba,2012,4600
Alto_Jequitiba,2013,4600
Alto_Jequitiba,2014,5400
Alto_Jequitiba,2015,5900
Alto_Jequitiba,2016,5500
Alto_Jequitiba,2017,4830
Alto_Jequitiba,2018,5200
Alto_Jequitiba,2019,5000
Alto_Jequitiba,2020,5500
Alto_Jequitiba,2021,5000
Alto_Jequitiba,2022,5000
Alto_Jequitiba,2023,5000
Alto_Jequitiba,2024,5350
Quartel_Geral,2012,157
Quartel_Geral,2013,157
Quartel_Geral,2014,157
Quartel_Geral,2015,160
Quartel_Geral,2016,250
Quartel_Geral,2017,134
Quartel_Geral,2018,140
Quartel_Geral,2019,140
Quartel_Geral,2020,140
Quartel_Geral,2021,140
Quartel_Geral,2022,150
Quartel_Geral,2023,150
Quartel_Geral,2024,175
Raul_Soares,2012,4480
Raul_Soares,2013,4480
Raul_Soares,2014,4630
Raul_Soares,2015,4530
Raul_Soares,2016,4530
Raul_Soares,2017,4200
Raul_Soares,2018,4530
Raul_Soares,2019,4530
Raul_Soares,2020,4780
Raul_Soares,2021,5030
Raul_Soares,2022,4430
Raul_Soares,2023,3980
Raul_Soares,2024,3430
Reduto,2012,2940
Reduto,2013,3040
Reduto,2014,2740
Reduto,2015,2870
Reduto,2016,2600
Reduto,2017,3650
Reduto,2018,2850
Reduto,2019,2690
Reduto,2020,2850
Reduto,2021,3200
Reduto,2022,3380
Reduto,2023,3200
Reduto,2024,3300
Ribeirao_Vermelho,2012,295
Ribeirao_Vermelho,2013,295
Ribeirao_Vermelho,2014,310
Ribeirao_Vermelho,2015,310
Ribeirao_Vermelho,2016,316
Ribeirao_Vermelho,2017,77
Ribeirao_Vermelho,2018,140
Ribeirao_Vermelho,2019,110
Ribeirao_Vermelho,2020,150
Ribeirao_Vermelho,2021,309
Ribeirao_Vermelho,2022,300
Ribeirao_Vermelho,2023,330
Ribeirao_Vermelho,2024,285
Rio_Paranaiba,2012,12170
Rio_Paranaiba,2013,10000
Rio_Paranaiba,2014,10350
Rio_Paranaiba,2015,11145
Rio_Paranaiba,2016,10850
Rio_Paranaiba,2017,11700
Rio_Paranaiba,2018,12415
Rio_Paranaiba,2019,14189
Rio_Paranaiba,2020,13462
Rio_Paranaiba,2021,12745
Rio_Paranaiba,2022,12720
Rio_Paranaiba,2023,13670
Rio_Paranaiba,2024,13535
Rio_Pardo_de_Minas,2012,1134
Rio_Pardo_de_Minas,2013,974
Rio_Pardo_de_Minas,2014,980
Rio_Pardo_de_Minas,2015,580
Rio_Pardo_de_Minas,2016,660
Rio_Pardo_de_Minas,2017,560
Rio_Pardo_de_Minas,2018,630
Rio_Pardo_de_Minas,2019,480
Rio_Pardo_de_Minas,2020,468
Rio_Pardo_de_Minas,2021,589
Rio_Pardo_de_Minas,2022,590
Rio_Pardo_de_Minas,2023,535
Rio_Pardo_de_Minas,2024,560
Rio_Vermelho,2012,30
Rio_Vermelho,2013,30
Rio_Vermelho,2014,30
Rio_Vermelho,2015,40
Rio_Vermelho,2016,40
Rio_Vermelho,2017,10
Rio_Vermelho,2018,20
Rio_Vermelho,2019,20
Rio_Vermelho,2020,15
Rio_Vermelho,2021,9
Rio_Vermelho,2022,11
Rio_Vermelho,2023,10
Rio_Vermelho,2024,13
Ritapolis,2012,200
Ritapolis,2013,200
Ritapolis,2014,200
Ritapolis,2015,200
Ritapolis,2016,216
Ritapolis,2017,205
Ritapolis,2018,216
Ritapolis,2019,226
Ritapolis,2020,226
Ritapolis,2021,226
Ritapolis,2022,225
Ritapolis,2023,225
Ritapolis,2024,225
Romaria,2012,5000
Romaria,2013,5000
Romaria,2014,5100
Romaria,2015,4900
Romaria,2016,5700
Romaria,2017,5760
Romaria,2018,6700
Romaria,2019,6300
Romaria,2020,5200
Romaria,2021,5700
Romaria,2022,7600
Romaria,2023,5700
Romaria,2024,5700
Rosario_da_Limeira,2012,1000
Rosario_da_Limeira,2013,1140
Rosario_da_Limeira,2014,1140
Rosario_da_Limeira,2015,1140
Rosario_da_Limeira,2016,1000
Rosario_da_Limeira,2017,932
Rosario_da_Limeira,2018,1000
Rosario_da_Limeira,2019,700
Rosario_da_Limeira,2020,730
Rosario_da_Limeira,2021,740
Rosario_da_Limeira,2022,750
Rosario_da_Limeira,2023,740
Rosario_da_Limeira,2024,790
Sabinopolis,2012,50
Sabinopolis,2013,50
Sabinopolis,2014,50
Sabinopolis,2015,50
Sabinopolis,2016,200
Sabinopolis,2017,4
Sabinopolis,2018,5
Sabinopolis,2019,5
Sabinopolis,2020,5
Sabinopolis,2021,25
Sabinopolis,2022,25
Sabinopolis,2023,20
Sabinopolis,2024,15
Sacramento,2012,1700
Sacramento,2013,2000
Sacramento,2014,1930
Sacramento,2015,2300
Sacramento,2016,2000
Sacramento,2017,1970
Sacramento,2018,1670
Sacramento,2019,2100
Sacramento,2020,2240
Sacramento,2021,1782
Sacramento,2022,2240
Sacramento,2023,2280
Sacramento,2024,2350
Santa_Barbara,2012,54
Santa_Barbara,2013,54
Santa_Barbara,2014,50
Santa_Barbara,2015,54
Santa_Barbara,2016,54
Santa_Barbara,2017,12
Santa_Barbara,2018,14
Santa_Barbara,2019,14
Santa_Barbara,2020,14
Santa_Barbara,2021,15
Santa_Barbara,2022,12
Santa_Barbara,2023,10
Santa_Barbara,2024,12
Santa_Barbara_do_Leste,2012,2900
Santa_Barbara_do_Leste,2013,2900
Santa_Barbara_do_Leste,2014,2880
Santa_Barbara_do_Leste,2015,2500
Santa_Barbara_do_Leste,2016,2640
Santa_Barbara_do_Leste,2017,3415
Santa_Barbara_do_Leste,2018,3640
Santa_Barbara_do_Leste,2019,2988
Santa_Barbara_do_Leste,2020,2938
Santa_Barbara_do_Leste,2021,1938
Santa_Barbara_do_Leste,2022,3150
Santa_Barbara_do_Leste,2023,3150
Santa_Barbara_do_Leste,2024,3260
Santa_Barbara_do_Monte_Verde,2012,5
Santa_Barbara_do_Monte_Verde,2013,5
Santa_Barbara_do_Monte_Verde,2014,5
Santa_Barbara_do_Monte_Verde,2015,3
Santa_Barbara_do_Monte_Verde,2016,2
Santa_Barbara_do_Monte_Verde,2017,3
Santa_Barbara_do_Monte_Verde,2018,3
Santa_Barbara_do_Monte_Verde,2019,3
Santa_Barbara_do_Monte_Verde,2020,5
Santa_Barbara_do_Monte_Verde,2021,5
Santa_Barbara_do_Monte_Verde,2022,10
Santa_Barbara_do_Monte_Verde,2023,10
Santa_Barbara_do_Monte_Verde,2024,10
Santa_Margarida,2012,9000
Santa_Margarida,2013,9400
Santa_Margarida,2014,9000
Santa_Margarida,2015,9000
Santa_Margarida,2016,9000
Santa_Margarida,2017,9800
Santa_Margarida,2018,9700
Santa_Margarida,2019,10000
Santa_Margarida,2020,10000
Santa_Margarida,2021,10000
Santa_Margarida,2022,10300
Santa_Margarida,2023,11000
Santa_Margarida,2024,11000
Santa_Maria_do_Suacui,2012,55
Santa_Maria_do_Suacui,2013,55
Santa_Maria_do_Suacui,2014,50
Santa_Maria_do_Suacui,2015,60
Santa_Maria_do_Suacui,2016,60
Santa_Maria_do_Suacui,2017,6
Santa_Maria_do_Suacui,2018,5
Santa_Maria_do_Suacui,2019,5
Santa_Maria_do_Suacui,2020,5
Santa_Maria_do_Suacui,2021,5
Santa_Maria_do_Suacui,2022,3
Santa_Maria_do_Suacui,2023,3
Santa_Maria_do_Suacui,2024,3
Santana_da_Vargem,2012,5800
Santana_da_Vargem,2013,5700
Santana_da_Vargem,2014,5950
Santana_da_Vargem,2015,5145
Santana_da_Vargem,2016,6050
Santana_da_Vargem,2017,3160
Santana_da_Vargem,2018,5000
Santana_da_Vargem,2019,3574
Santana_da_Vargem,2020,4350
Santana_da_Vargem,2021,5400
Santana_da_Vargem,2022,4340
Santana_da_Vargem,2023,4995
Santana_da_Vargem,2024,4500
Santana_do_Jacare,2012,395
Santana_do_Jacare,2013,395
Santana_do_Jacare,2014,395
Santana_do_Jacare,2015,395
Santana_do_Jacare,2016,480
Santana_do_Jacare,2017,480
Santana_do_Jacare,2018,410
Santana_do_Jacare,2019,410
Santana_do_Jacare,2020,470
Santana_do_Jacare,2021,340
Santana_do_Jacare,2022,420
Santana_do_Jacare,2023,445
Santana_do_Jacare,2024,475
Santana_do_Manhuacu,2012,5000
Santana_do_Manhuacu,2013,5000
Santana_do_Manhuacu,2014,4700
Santana_do_Manhuacu,2015,4900
Santana_do_Manhuacu,2016,5000
Santana_do_Manhuacu,2017,7040
Santana_do_Manhuacu,2018,7600
Santana_do_Manhuacu,2019,5900
Santana_do_Manhuacu,2020,6700
Santana_do_Manhuacu,2021,7000
Santana_do_Manhuacu,2022,7200
Santana_do_Manhuacu,2023,7300
Santana_do_Manhuacu,2024,7300
Santa_Rita_de_Caldas,2012,180
Santa_Rita_de_Caldas,2013,190
Santa_Rita_de_Caldas,2014,190
Santa_Rita_de_Caldas,2015,180
Santa_Rita_de_Caldas,2016,190
Santa_Rita_de_Caldas,2017,110
Santa_Rita_de_Caldas,2018,180
Santa_Rita_de_Caldas,2019,190
Santa_Rita_de_Caldas,2020,190
Santa_Rita_de_Caldas,2021,195
Santa_Rita_de_Caldas,2022,200
Santa_Rita_de_Caldas,2023,200
Santa_Rita_de_Caldas,2024,200
Santa_Rita_de_Minas,2012,2800
Santa_Rita_de_Minas,2013,2800
Santa_Rita_de_Minas,2014,2850
Santa_Rita_de_Minas,2015,2900
Santa_Rita_de_Minas,2016,2400
Santa_Rita_de_Minas,2017,1590
