municipio,ano,target,cdd_5,cdd_6,precomediocafe,tnn_5,tnn_6,tnn_7,txx_1,txx_10,txx_12,txx_2,txx_9,wd30_2,prcptot_1,prcptot_11,cdd_8,cdd_9,prcptot_2,wd30_10,prcptot_12,wd30_1,cdd_7,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Cruzilia,2012,1.2,9.0,18.0,255.14083333333332,9.42,2.28,2.99,30.1,33.22,30.59,32.33,32.7,11.0,108.12,108.62,15.0,12.0,90.56,4.0,90.12,1.0,16.0,False,False,True,False
Cruzilia,2013,1.2,8.0,11.0,172.1825,8.44,7.09,4.77,30.77,35.22,32.46,31.9,33.1,14.0,80.31,148.69,16.0,19.0,102.5,18.0,98.69,2.0,23.0,False,False,True,False
Cruzilia,2014,1.2,14.0,12.0,137.595,6.4,9.98,5.3,32.91,31.28,31.68,32.95,32.27,20.0,142.25,81.31,16.0,7.0,116.0,5.0,87.25,24.0,17.0,False,False,True,False
Cruzilia,2015,1.121428571428571,9.0,18.0,168.48333333333332,10.32,6.77,5.99,34.73,34.99,32.43,31.85,30.74,6.0,97.25,194.06,12.0,7.0,157.62,13.0,80.31,23.0,7.0,False,False,True,False
Cruzilia,2016,1.5,6.0,15.0,129.3216666666667,8.18,7.17,9.87,31.54,35.43,32.21,32.27,34.78,14.0,166.44,117.12,26.0,14.0,273.06,23.0,162.81,7.0,6.0,False,False,True,False
Cruzilia,2017,0.9,8.0,23.0,155.69750000000002,11.07,4.29,3.53,33.49,34.91,32.92,33.03,33.46,16.0,151.44,21.12,8.0,13.0,87.94,10.0,203.25,12.0,15.0,False,False,True,False
Cruzilia,2018,1.2,12.0,10.0,139.60083333333333,4.13,5.85,5.76,32.15,33.87,32.23,32.03,32.45,5.0,117.0,87.81,13.0,28.0,177.88,13.0,135.12,10.0,31.0,False,False,True,False
Cruzilia,2019,1.2,18.0,17.0,109.61,7.41,9.54,6.11,33.31,32.51,33.3,34.35,32.52,11.0,77.56,113.12,12.0,10.0,134.62,4.0,31.47,25.0,31.0,False,False,True,False
Cruzilia,2020,1.2,11.0,22.0,110.44833333333334,3.07,7.42,4.4,31.77,33.15,31.71,31.13,34.72,5.0,124.09,105.62,30.0,17.0,141.44,17.0,220.5,8.0,15.0,False,False,True,False
Cruzilia,2021,1.502732240437158,30.0,19.0,114.73333333333332,5.61,5.32,6.28,32.72,34.71,31.11,30.85,34.71,5.0,313.25,35.38,12.0,18.0,32.94,11.0,105.81,8.0,30.0,False,False,True,False
Cruzilia,2022,1.502732240437158,16.0,20.0,218.93666666666664,3.42,6.14,1.51,31.33,30.16,29.31,29.78,34.96,0.0,64.31,56.62,26.0,8.0,92.5,1.0,44.69,10.0,16.0,False,False,True,False
Cruzilia,2023,1.5,27.0,12.0,208.05916666666667,6.05,3.18,6.44,30.61,30.8,31.84,30.55,31.14,2.0,187.12,46.5,12.0,14.0,269.75,1.0,103.31,1.0,18.0,False,False,True,False
Cruzilia,2024,1.502793296089385,18.0,15.0,191.20333333333332,8.09,6.61,4.98,33.93,31.59,33.29,30.99,34.92,4.0,166.44,121.44,12.0,16.0,64.44,7.0,80.94,8.0,18.0,False,False,True,False
Cruzilia,2025,0.0,9.0,29.0,328.62583333333333,8.8,7.08,6.97,33.37,35.32,30.98,32.63,33.07,9.0,161.69,100.75,13.0,14.0,59.25,10.0,151.5,8.0,18.0,False,False,True,False
Divisopolis,2012,1.32,12.0,20.0,255.14083333333332,15.21,10.45,8.71,32.09,33.37,33.21,33.19,33.86,18.0,295.56,108.31,31.0,11.0,171.69,14.0,179.75,16.0,31.0,False,False,True,False
Divisopolis,2013,1.74,29.0,15.0,172.1825,13.36,13.34,10.4,33.34,36.37,35.01,34.19,34.11,22.0,412.19,254.12,31.0,15.0,330.62,17.0,179.94,23.0,31.0,False,False,True,False
Divisopolis,2014,1.679874213836478,14.0,23.0,137.595,10.72,11.25,10.77,31.74,35.2,34.27,32.18,34.37,19.0,195.12,222.5,31.0,15.0,213.12,12.0,286.31,13.0,31.0,False,False,True,False
Divisopolis,2015,0.6596491228070176,9.0,26.0,168.48333333333332,14.48,11.73,11.48,33.81,34.42,32.93,33.42,35.06,18.0,193.25,260.44,31.0,7.0,231.19,14.0,338.81,27.0,24.0,False,False,True,False
Divisopolis,2016,0.7197916666666667,11.0,27.0,129.3216666666667,12.7,12.48,12.65,38.37,35.24,36.76,34.54,34.36,28.0,247.94,258.06,31.0,13.0,113.06,26.0,140.0,15.0,22.0,False,False,True,False
Divisopolis,2017,1.079710144927536,14.0,23.0,155.69750000000002,13.44,10.41,11.97,34.02,35.61,32.69,33.76,33.35,13.0,278.56,220.5,16.0,15.0,280.38,13.0,177.88,29.0,31.0,False,False,True,False
Divisopolis,2018,1.2,11.0,30.0,139.60083333333333,12.43,11.37,11.95,33.26,34.59,33.6,33.83,30.62,12.0,214.62,221.19,31.0,26.0,215.12,20.0,335.12,27.0,31.0,False,False,True,False
Divisopolis,2019,1.080402010050251,22.0,30.0,109.61,16.61,11.0,10.1,33.47,35.43,31.92,36.79,33.66,28.0,180.38,251.19,24.0,13.0,205.44,21.0,118.12,28.0,31.0,False,False,True,False
Divisopolis,2020,1.34029484029484,17.0,30.0,110.44833333333334,10.16,12.2,9.47,35.73,34.57,36.18,35.16,32.41,26.0,219.38,202.25,31.0,23.0,266.88,23.0,161.5,24.0,26.0,False,False,True,False
Divisopolis,2021,0.9595505617977528,22.0,30.0,114.73333333333332,9.63,10.34,10.04,34.28,38.32,33.38,33.83,34.82,17.0,212.25,59.06,31.0,22.0,182.25,18.0,305.12,28.0,31.0,False,False,True,False
Divisopolis,2022,1.259523809523809,31.0,19.0,218.93666666666664,7.13,9.55,8.34,32.18,35.41,32.63,32.44,34.09,24.0,204.94,219.06,17.0,5.0,261.94,15.0,267.62,20.0,31.0,False,False,True,False
Divisopolis,2023,1.616883116883117,27.0,12.0,208.05916666666667,10.88,7.93,11.75,31.43,33.42,30.68,32.55,34.3,21.0,296.31,79.06,12.0,14.0,237.44,22.0,182.12,8.0,31.0,False,False,True,False
Divisopolis,2024,1.490220048899755,31.0,15.0,191.20333333333332,11.44,11.14,11.35,34.61,38.45,36.63,34.0,35.79,16.0,106.75,69.06,20.0,10.0,129.56,25.0,134.5,20.0,31.0,False,False,True,False
Divisopolis,2025,0.0,14.0,30.0,328.62583333333333,14.61,11.13,9.27,33.22,37.71,34.52,32.8,32.97,26.0,285.88,181.19,31.0,26.0,126.19,21.0,224.94,20.0,31.0,False,False,True,False
Esmeraldas,2012,2.405797101449275,11.0,20.0,255.14083333333332,10.86,8.5,6.91,31.46,34.09,31.23,32.59,34.45,10.0,186.88,156.44,31.0,20.0,46.12,8.0,86.12,6.0,31.0,False,False,True,False
Esmeraldas,2013,1.507246376811594,29.0,13.0,172.1825,9.97,8.43,4.82,33.18,36.09,33.77,32.37,35.28,19.0,217.88,106.38,31.0,19.0,203.75,18.0,152.12,10.0,31.0,False,False,True,False
Esmeraldas,2014,1.2,8.0,13.0,137.595,11.0,11.5,8.23,33.64,32.41,33.0,33.18,35.21,24.0,181.25,101.69,31.0,12.0,120.56,8.0,92.12,27.0,29.0,False,False,True,False
Esmeraldas,2015,1.5,16.0,21.0,168.48333333333332,12.15,10.97,10.3,35.2,36.59,34.2,33.22,34.89,16.0,181.06,72.5,31.0,10.0,156.88,14.0,256.06,27.0,23.0,False,False,True,False
Esmeraldas,2016,1.5,10.0,27.0,129.3216666666667,10.86,8.91,10.13,33.19,37.22,32.8,33.78,36.61,29.0,232.25,54.5,27.0,12.0,106.81,28.0,233.12,10.0,22.0,False,False,True,False
Esmeraldas,2017,2.275,12.0,22.0,155.69750000000002,12.19,7.89,5.13,33.72,34.97,33.03,32.09,34.48,10.0,193.31,66.56,9.0,13.0,123.0,15.0,288.62,23.0,31.0,False,False,True,False
Esmeraldas,2018,2.1,12.0,20.0,139.60083333333333,5.02,10.24,8.32,33.48,34.86,33.46,31.26,32.48,7.0,200.81,150.44,13.0,28.0,170.0,21.0,228.62,18.0,31.0,False,False,True,False
Esmeraldas,2019,2.15,27.0,30.0,109.61,12.43,10.62,10.01,33.95,33.58,33.07,34.67,32.06,18.0,145.94,179.88,10.0,14.0,175.75,10.0,98.72,24.0,31.0,False,False,True,False
Esmeraldas,2020,2.096153846153846,8.0,30.0,110.44833333333334,7.54,9.04,5.65,33.74,34.53,32.68,32.51,35.67,11.0,218.69,191.0,31.0,16.0,173.94,25.0,316.62,14.0,26.0,False,False,True,False
Esmeraldas,2021,1.711538461538461,21.0,22.0,114.73333333333332,11.66,8.86,10.13,32.23,37.32,32.26,32.24,36.4,7.0,183.62,38.56,20.0,21.0,101.44,16.0,128.0,15.0,30.0,False,False,True,False
Esmeraldas,2022,2.111111111111111,15.0,19.0,218.93666666666664,6.3,10.2,5.39,32.16,34.39,30.8,30.53,35.94,5.0,99.38,90.12,28.0,16.0,127.69,6.0,267.0,13.0,31.0,False,False,True,False
Esmeraldas,2023,2.222222222222222,28.0,12.0,208.05916666666667,9.8,8.14,9.12,30.7,32.19,32.18,31.5,34.67,10.0,170.56,95.88,12.0,8.0,197.25,11.0,85.06,2.0,18.0,False,False,True,False
Esmeraldas,2024,3.0,24.0,14.0,191.20333333333332,12.15,8.59,8.3,33.91,34.46,33.59,32.16,37.56,11.0,88.19,96.5,18.0,11.0,99.12,22.0,101.44,14.0,31.0,False,False,True,False
Esmeraldas,2025,0.0,9.0,30.0,328.62583333333333,10.14,9.83,8.43,32.65,35.71,33.11,32.95,34.4,15.0,94.31,120.88,14.0,15.0,93.5,14.0,144.19,12.0,31.0,False,False,True,False
Espirito_Santo_do_Dourado,2012,1.32,12.0,19.0,255.14083333333332,9.05,4.96,6.43,31.11,34.0,30.89,36.21,33.71,16.0,158.88,109.38,16.0,20.0,84.06,8.0,87.38,9.0,16.0,False,False,False,True
Espirito_Santo_do_Dourado,2013,1.020138888888889,24.0,13.0,172.1825,8.49,9.7,4.89,34.84,36.02,33.56,33.37,33.96,22.0,92.69,35.06,31.0,18.0,41.19,22.0,68.94,9.0,16.0,False,False,False,True
Espirito_Santo_do_Dourado,2014,0.9603053435114504,15.0,13.0,137.595,7.14,9.87,6.36,34.4,35.42,33.09,33.65,33.18,24.0,201.06,18.12,31.0,6.0,101.81,11.0,87.5,30.0,29.0,False,False,False,True
Espirito_Santo_do_Dourado,2015,1.020338983050847,20.0,21.0,168.48333333333332,8.8,9.43,8.55,35.89,36.86,32.99,34.72,33.08,13.0,206.12,119.12,17.0,11.0,131.88,17.0,91.31,28.0,10.0,False,False,False,True
Espirito_Santo_do_Dourado,2016,1.13973063973064,9.0,15.0,129.3216666666667,8.52,8.08,9.97,32.47,36.74,32.88,33.35,35.54,25.0,286.94,82.31,26.0,15.0,147.69,27.0,90.75,14.0,15.0,False,False,False,True
Espirito_Santo_do_Dourado,2017,1.435897435897436,15.0,24.0,155.69750000000002,11.77,5.12,3.76,33.65,36.04,33.13,33.06,34.81,13.0,142.06,14.69,15.0,24.0,26.75,18.0,129.5,15.0,15.0,False,False,False,True
Espirito_Santo_do_Dourado,2018,1.8,12.0,17.0,139.60083333333333,5.55,6.37,7.77,32.47,34.22,32.75,31.62,32.93,7.0,210.25,84.94,15.0,28.0,93.44,17.0,157.88,10.0,31.0,False,False,False,True
Espirito_Santo_do_Dourado,2019,1.2,21.0,17.0,109.61,7.68,10.19,7.1,34.34,32.76,32.98,34.93,32.67,13.0,67.31,40.31,15.0,11.0,225.69,4.0,41.56,26.0,31.0,False,False,False,True
Espirito_Santo_do_Dourado,2020,1.619148936170213,12.0,23.0,110.44833333333334,7.56,7.38,5.19,32.19,33.35,31.61,31.25,35.65,6.0,152.25,107.75,31.0,15.0,74.31,21.0,125.38,11.0,27.0,False,False,False,True
Espirito_Santo_do_Dourado,2021,1.200854700854701,31.0,24.0,114.73333333333332,8.6,8.92,10.07,33.54,37.2,32.43,32.11,35.8,11.0,181.31,37.0,15.0,30.0,2.44,16.0,38.31,13.0,30.0,False,False,False,True
Espirito_Santo_do_Dourado,2022,1.319148936170213,16.0,20.0,218.93666666666664,4.1,8.25,3.96,32.78,34.45,32.01,33.11,36.53,8.0,46.94,62.31,27.0,9.0,41.94,8.0,136.69,13.0,16.0,False,False,False,True
Espirito_Santo_do_Dourado,2023,1.5,20.0,13.0,208.05916666666667,8.59,6.81,9.48,30.72,32.91,31.31,32.13,32.27,6.0,308.88,57.38,12.0,13.0,215.69,8.0,82.56,1.0,18.0,False,False,False,True
Espirito_Santo_do_Dourado,2024,1.439175257731959,18.0,15.0,191.20333333333332,9.31,8.14,7.48,33.13,32.84,33.08,31.65,36.87,6.0,144.88,135.62,18.0,16.0,66.75,16.0,51.31,13.0,31.0,False,False,False,True
Espirito_Santo_do_Dourado,2025,0.0,9.0,30.0,328.62583333333333,10.24,10.18,9.77,32.09,36.35,32.14,33.74,33.64,15.0,121.44,85.88,14.0,15.0,118.81,14.0,80.5,7.0,22.0,False,False,False,True
Eugenopolis,2012,1.2,9.0,20.0,255.14083333333332,12.87,8.34,9.67,33.83,36.13,32.67,35.18,35.06,25.0,171.38,106.31,18.0,12.0,76.31,12.0,72.25,14.0,21.0,False,True,False,False
Eugenopolis,2013,1.705202312138728,24.0,12.0,172.1825,12.79,12.23,9.15,34.74,38.4,36.69,35.0,37.21,24.0,81.5,48.25,31.0,18.0,59.62,19.0,70.69,17.0,23.0,False,True,False,False
Eugenopolis,2014,1.705202312138728,13.0,10.0,137.595,10.62,12.86,10.12,35.93,35.44,35.48,35.29,36.37,26.0,170.69,43.75,31.0,6.0,104.44,11.0,55.06,30.0,29.0,False,True,False,False
Eugenopolis,2015,1.5,7.0,21.0,168.48333333333332,13.67,11.2,9.87,37.56,38.37,37.35,35.12,36.04,24.0,153.19,132.56,17.0,11.0,154.88,18.0,127.69,31.0,10.0,False,True,False,False
Eugenopolis,2016,1.2,9.0,15.0,129.3216666666667,14.07,11.72,12.56,37.21,39.49,35.53,36.13,37.95,27.0,263.81,62.62,26.0,12.0,169.25,20.0,117.69,19.0,15.0,False,True,False,False
Eugenopolis,2017,1.020408163265306,7.0,23.0,155.69750000000002,12.35,8.93,11.57,36.18,35.89,35.7,33.11,35.98,24.0,190.12,28.0,15.0,24.0,60.25,14.0,171.38,28.0,15.0,False,True,False,False
Eugenopolis,2018,1.2,12.0,17.0,139.60083333333333,9.51,11.62,10.16,36.01,36.89,36.94,33.96,34.5,18.0,200.56,104.81,13.0,28.0,102.62,23.0,177.06,28.0,31.0,False,True,False,False
Eugenopolis,2019,0.72,21.0,17.0,109.61,14.14,12.31,11.8,36.7,35.28,36.76,37.9,33.27,20.0,103.38,65.0,15.0,10.0,143.12,14.0,58.31,31.0,31.0,False,True,False,False
Eugenopolis,2020,1.8,11.0,23.0,110.44833333333334,9.54,10.54,7.96,37.01,35.17,34.96,35.29,36.78,19.0,177.81,94.19,31.0,15.0,93.12,20.0,131.56,18.0,25.0,False,True,False,False
Eugenopolis,2021,1.5,22.0,22.0,114.73333333333332,12.16,10.54,12.62,35.33,37.8,34.88,36.04,36.3,15.0,254.81,72.88,15.0,21.0,44.62,14.0,69.56,28.0,28.0,False,True,False,False
Eugenopolis,2022,1.8,15.0,19.0,218.93666666666664,8.48,10.99,8.96,33.28,31.45,32.8,32.67,35.9,11.0,91.19,93.56,27.0,11.0,88.75,6.0,121.31,20.0,16.0,False,True,False,False
Eugenopolis,2023,1.68,27.0,12.0,208.05916666666667,11.49,8.89,11.47,32.57,33.19,34.16,36.22,34.8,26.0,333.19,50.19,12.0,13.0,197.03,10.0,80.62,15.0,18.0,False,True,False,False
Eugenopolis,2024,1.68,23.0,15.0,191.20333333333332,14.73,10.03,9.14,36.82,35.91,36.56,35.32,36.32,23.0,171.31,160.12,18.0,15.0,77.75,19.0,47.44,20.0,31.0,False,True,False,False
Eugenopolis,2025,0.0,16.0,30.0,328.62583333333333,13.78,12.74,12.09,36.82,36.44,34.98,36.76,35.67,28.0,180.88,149.0,14.0,15.0,134.94,14.0,67.75,19.0,21.0,False,True,False,False
Felicio_dos_Santos,2012,1.68,9.0,20.0,255.14083333333332,12.57,8.27,6.78,31.78,32.87,30.9,32.7,33.74,9.0,224.75,42.69,31.0,30.0,108.12,5.0,97.69,5.0,31.0,False,False,True,False
Felicio_dos_Santos,2013,1.68,18.0,13.0,172.1825,11.22,11.0,8.52,32.33,35.49,34.23,32.13,34.52,12.0,128.88,164.19,31.0,19.0,171.56,14.0,104.12,10.0,31.0,False,False,True,False
Felicio_dos_Santos,2014,1.5,20.0,22.0,137.595,8.27,11.95,8.64,33.64,33.85,32.2,31.82,35.93,15.0,165.94,82.44,31.0,12.0,220.0,8.0,173.69,17.0,29.0,False,False,True,False
Felicio_dos_Santos,2015,1.806451612903226,10.0,28.0,168.48333333333332,13.09,8.79,8.97,34.72,35.46,34.48,32.54,33.65,12.0,148.5,140.38,31.0,9.0,179.56,12.0,187.75,27.0,23.0,False,False,True,False
Felicio_dos_Santos,2016,1.8,19.0,29.0,129.3216666666667,12.31,9.46,10.23,34.61,37.16,32.9,34.39,36.68,27.0,325.56,100.06,27.0,12.0,133.5,22.0,138.62,9.0,23.0,False,False,True,False
Felicio_dos_Santos,2017,1.25,15.0,27.0,155.69750000000002,10.77,8.1,7.66,33.51,36.04,33.51,30.33,35.56,2.0,188.0,107.75,15.0,13.0,71.25,15.0,135.06,18.0,31.0,False,False,True,False
Felicio_dos_Santos,2018,1.301255230125523,12.0,18.0,139.60083333333333,7.73,10.08,8.56,33.84,35.87,33.39,31.62,31.87,10.0,266.69,215.06,15.0,28.0,158.38,21.0,125.31,22.0,31.0,False,False,True,False
Felicio_dos_Santos,2019,1.8,16.0,30.0,109.61,13.63,10.63,8.1,34.44,34.3,34.45,35.52,33.1,20.0,112.88,115.19,24.0,14.0,179.19,14.0,59.22,28.0,31.0,False,False,True,False
Felicio_dos_Santos,2020,3.548821548821549,8.0,26.0,110.44833333333334,5.99,8.9,6.32,35.44,34.56,34.01,34.06,36.15,15.0,134.69,111.44,31.0,24.0,374.0,25.0,194.06,17.0,31.0,False,False,True,False
Felicio_dos_Santos,2021,3.542087542087542,21.0,27.0,114.73333333333332,11.23,7.66,8.95,32.99,38.3,32.16,32.01,37.09,7.0,214.75,32.06,31.0,30.0,65.44,15.0,77.12,19.0,31.0,False,False,True,False
Felicio_dos_Santos,2022,3.306397306397306,27.0,19.0,218.93666666666664,6.31,6.89,5.86,31.86,34.64,30.99,31.23,36.55,1.0,187.0,65.81,29.0,14.0,86.69,12.0,220.19,12.0,31.0,False,False,True,False
Felicio_dos_Santos,2023,3.542087542087542,28.0,12.0,208.05916666666667,10.14,6.87,8.93,29.13,31.78,31.09,31.17,34.41,8.0,296.62,54.19,12.0,14.0,215.28,6.0,199.94,0.0,31.0,False,False,True,False
Felicio_dos_Santos,2024,2.663299663299664,24.0,13.0,191.20333333333332,14.0,9.23,8.83,33.55,33.55,33.7,31.69,36.39,5.0,129.5,102.19,19.0,6.0,160.56,16.0,184.69,10.0,17.0,False,False,True,False
Felicio_dos_Santos,2025,0.0,27.0,30.0,328.62583333333333,12.53,10.28,9.14,33.03,35.33,32.69,31.92,33.09,7.0,171.12,156.56,24.0,15.0,212.94,12.0,193.56,10.0,31.0,False,False,True,False
Formiga,2012,1.199939135727328,10.0,20.0,255.14083333333332,9.98,6.28,5.5,32.08,33.77,31.81,33.64,33.98,11.0,183.88,112.56,15.0,8.0,57.69,9.0,60.38,5.0,21.0,False,False,True,False
Formiga,2013,1.199939135727328,29.0,12.0,172.1825,7.48,10.47,5.26,32.56,36.65,33.96,32.73,35.27,18.0,147.44,59.31,16.0,16.0,129.38,22.0,96.69,9.0,24.0,False,False,True,False
Formiga,2014,1.19994162288383,14.0,9.0,137.595,9.0,9.63,6.88,33.7,32.68,33.49,34.1,33.53,21.0,88.56,66.75,31.0,10.0,96.75,11.0,36.62,27.0,29.0,False,False,True,False
Formiga,2015,1.199860966284324,10.0,21.0,168.48333333333332,10.98,9.33,7.84,34.47,37.63,32.87,32.6,35.21,10.0,133.81,203.25,31.0,11.0,121.75,17.0,266.38,24.0,7.0,False,False,True,False
Formiga,2016,1.5,13.0,27.0,129.3216666666667,8.78,8.02,10.42,32.1,36.41,31.68,33.4,35.31,27.0,247.06,79.81,27.0,12.0,132.0,26.0,225.0,4.0,20.0,False,False,True,False
Formiga,2017,1.8,9.0,23.0,155.69750000000002,11.37,4.82,4.02,33.57,35.63,32.77,32.37,35.01,8.0,292.12,27.75,15.0,13.0,92.56,13.0,193.5,16.0,16.0,False,False,True,False
Formiga,2018,2.4,12.0,21.0,139.60083333333333,6.38,7.52,8.02,32.37,34.41,32.67,30.87,33.11,6.0,132.5,206.19,13.0,28.0,148.62,20.0,159.38,9.0,31.0,False,False,True,False
Formiga,2019,1.24,27.0,12.0,109.61,8.28,10.12,6.82,34.37,33.01,32.57,35.5,33.01,14.0,178.38,130.5,10.0,13.0,95.84,10.0,55.69,25.0,31.0,False,False,True,False
Formiga,2020,1.441791044776119,12.0,22.0,110.44833333333334,6.08,8.52,4.82,33.27,33.11,32.07,31.77,36.31,8.0,225.0,87.75,31.0,15.0,70.75,24.0,193.81,15.0,26.0,False,False,True,False
Formiga,2021,1.347576301615799,15.0,21.0,114.73333333333332,10.48,9.02,8.92,32.77,38.01,31.77,31.77,36.51,6.0,154.0,128.75,19.0,20.0,44.75,14.0,120.31,16.0,31.0,False,False,True,False
Formiga,2022,1.8,15.0,19.0,218.93666666666664,5.78,7.62,4.02,31.88,34.87,30.84,32.25,37.05,7.0,138.75,129.69,27.0,14.0,85.5,9.0,113.81,14.0,17.0,False,False,True,False
Formiga,2023,2.021543985637343,18.0,12.0,208.05916666666667,7.38,7.12,10.12,30.27,31.82,31.12,31.67,33.81,9.0,235.19,52.19,12.0,7.0,204.19,12.0,87.81,3.0,31.0,False,False,True,False
Formiga,2024,1.947576301615799,23.0,15.0,191.20333333333332,8.48,8.67,7.47,32.77,34.81,32.87,32.92,36.81,8.0,110.06,154.12,18.0,11.0,48.25,23.0,63.38,10.0,17.0,False,False,True,False
Formiga,2025,0.0,17.0,16.0,328.62583333333333,10.91,9.92,9.67,32.47,35.91,33.37,33.15,34.51,18.0,127.69,138.69,14.0,10.0,126.69,17.0,92.5,7.0,31.0,False,False,True,False
Guaraciaba,2012,1.07741935483871,9.0,19.0,255.14083333333332,11.08,7.25,7.61,30.75,33.57,30.62,33.03,32.67,10.0,164.56,108.81,16.0,20.0,82.31,5.0,85.06,4.0,16.0,False,False,True,False
Guaraciaba,2013,1.2,24.0,12.0,172.1825,9.59,10.67,7.42,32.16,35.51,33.15,31.74,34.15,15.0,90.81,37.81,31.0,18.0,46.56,12.0,69.62,6.0,16.0,False,False,True,False
Guaraciaba,2014,0.9,15.0,13.0,137.595,9.0,12.06,8.12,33.23,31.95,31.79,31.97,33.37,19.0,196.19,25.88,31.0,6.0,104.62,3.0,81.69,20.0,29.0,False,False,True,False
Guaraciaba,2015,1.2,17.0,21.0,168.48333333333332,12.61,10.28,8.58,34.95,36.15,34.21,33.17,34.02,12.0,197.12,120.94,17.0,11.0,137.38,12.0,100.31,27.0,10.0,False,False,True,False
Guaraciaba,2016,1.2,9.0,15.0,129.3216666666667,10.06,9.73,10.52,33.15,36.59,32.3,33.78,35.37,22.0,284.44,79.25,26.0,13.0,152.88,15.0,98.69,12.0,15.0,False,False,True,False
Guaraciaba,2017,1.140740740740741,15.0,24.0,155.69750000000002,11.38,7.13,8.44,33.66,34.51,33.23,32.67,33.4,10.0,152.56,17.0,15.0,24.0,35.62,7.0,138.31,14.0,15.0,False,False,True,False
Guaraciaba,2018,1.2,12.0,17.0,139.60083333333333,7.23,9.43,9.66,33.32,35.15,33.71,32.17,32.02,11.0,215.38,94.62,13.0,28.0,88.5,18.0,161.94,19.0,31.0,False,False,True,False
Guaraciaba,2019,1.197368421052632,21.0,17.0,109.61,10.92,11.13,9.79,34.62,33.1,34.28,35.04,31.32,16.0,75.12,44.94,15.0,11.0,209.56,6.0,43.38,31.0,31.0,False,False,True,False
Guaraciaba,2020,1.2,12.0,23.0,110.44833333333334,8.7,10.22,7.05,33.11,32.56,32.56,33.13,36.33,9.0,158.69,107.44,31.0,15.0,81.31,10.0,125.81,14.0,26.0,False,False,True,False
Guaraciaba,2021,2.4,22.0,24.0,114.73333333333332,10.75,10.43,12.18,32.77,36.12,32.99,32.98,35.33,10.0,193.56,43.0,15.0,21.0,11.31,10.0,43.69,23.0,30.0,False,False,True,False
Guaraciaba,2022,1.8,15.0,19.0,218.93666666666664,6.47,9.39,6.15,30.72,31.27,30.41,32.31,34.75,7.0,54.31,68.38,27.0,9.0,51.31,3.0,134.69,9.0,16.0,False,False,True,False
Guaraciaba,2023,1.5,27.0,12.0,208.05916666666667,10.11,8.21,10.41,31.78,32.52,31.72,33.4,33.95,18.0,313.81,55.88,12.0,13.0,214.06,7.0,83.44,6.0,18.0,False,False,True,False
Guaraciaba,2024,1.8,18.0,15.0,191.20333333333332,11.15,9.53,8.12,34.97,34.47,34.6,34.46,36.9,18.0,157.31,141.44,18.0,16.0,70.94,16.0,49.25,17.0,31.0,False,False,True,False
Guaraciaba,2025,0.0,9.0,30.0,328.62583333333333,12.28,12.13,11.05,34.7,34.62,33.99,34.48,34.19,24.0,130.12,102.75,14.0,15.0,122.5,10.0,71.81,14.0,22.0,False,False,True,False
Guiricema,2012,1.8,9.0,20.0,255.14083333333332,12.59,7.51,6.95,31.92,34.71,31.4,34.49,33.07,15.0,171.38,106.31,18.0,12.0,76.31,6.0,72.25,13.0,21.0,False,True,False,False
Guiricema,2013,1.8,24.0,12.0,172.1825,11.02,11.03,7.42,33.35,37.84,34.89,32.95,35.15,23.0,81.5,48.25,31.0,18.0,59.62,18.0,70.69,13.0,23.0,False,True,False,False
Guiricema,2014,1.8,13.0,10.0,137.595,8.11,12.13,8.43,35.02,33.19,33.28,33.9,34.37,26.0,170.69,43.75,31.0,6.0,104.44,8.0,55.06,28.0,29.0,False,True,False,False
Guiricema,2015,1.5,7.0,21.0,168.48333333333332,12.3,8.88,8.33,36.8,37.3,35.84,33.18,35.58,22.0,153.19,132.56,17.0,11.0,154.88,14.0,127.69,31.0,10.0,False,True,False,False
Guiricema,2016,1.5,9.0,15.0,129.3216666666667,12.23,9.5,10.53,35.27,38.43,33.92,34.65,36.61,26.0,263.81,62.62,26.0,12.0,169.25,21.0,117.69,15.0,15.0,False,True,False,False
Guiricema,2017,1.905,7.0,23.0,155.69750000000002,10.76,7.48,10.23,35.32,35.74,34.42,32.76,34.39,19.0,190.12,28.0,15.0,24.0,60.25,11.0,171.38,27.0,15.0,False,True,False,False
Guiricema,2018,1.8,12.0,17.0,139.60083333333333,7.98,10.74,9.57,34.9,35.41,35.38,32.51,33.53,14.0,200.56,104.81,13.0,28.0,102.62,23.0,177.06,25.0,31.0,False,True,False,False
Guiricema,2019,1.5,21.0,17.0,109.61,12.85,10.99,10.56,35.92,33.07,35.2,36.45,31.92,19.0,103.38,65.0,15.0,10.0,143.12,9.0,58.31,31.0,31.0,False,True,False,False
Guiricema,2020,2.4,11.0,23.0,110.44833333333334,8.51,10.08,7.47,35.45,34.32,33.19,34.34,35.95,16.0,177.81,94.19,31.0,15.0,93.12,18.0,131.56,15.0,25.0,False,True,False,False
Guiricema,2021,2.1,22.0,22.0,114.73333333333332,10.74,9.61,11.6,33.33,37.34,33.13,33.48,36.84,10.0,254.81,72.88,15.0,21.0,44.62,14.0,69.56,27.0,28.0,False,True,False,False
